DATAFLOW,LAST UPDATE,freq,unit,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Poland,2021,0.51,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Poland,2022,0.46,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Portugal,2014,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Portugal,2015,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Portugal,2016,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Portugal,2017,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Portugal,2018,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Portugal,2019,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Portugal,2020,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Portugal,2021,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Portugal,2022,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Romania,2012,0.04,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Romania,2013,0.05,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Romania,2014,0.04,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Romania,2015,0.05,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Romania,2016,0.05,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Romania,2017,0.08,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Romania,2018,0.09,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Romania,2019,0.09,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Romania,2020,0.42,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Romania,2021,0.40,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Romania,2022,0.39,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Serbia,2013,0.76,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Serbia,2014,0.75,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Serbia,2015,0.68,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Serbia,2017,0.62,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Serbia,2022,0.53,dp,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Sweden,2012,0.85,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Sweden,2013,0.80,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Sweden,2014,0.78,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Sweden,2015,0.74,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Sweden,2016,0.53,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Sweden,2017,0.56,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Sweden,2018,0.58,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Sweden,2019,0.59,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Sweden,2020,0.63,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Sweden,2021,0.62,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Sweden,2022,0.60,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Slovenia,2012,0.47,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Slovenia,2013,0.59,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Slovenia,2014,0.53,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Slovenia,2015,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Slovenia,2016,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Slovenia,2017,,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Slovenia,2018,0.60,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Slovenia,2019,0.59,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Slovenia,2020,0.64,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Slovenia,2021,0.66,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Slovenia,2022,0.63,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Slovakia,2013,0.67,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Slovakia,2014,0.68,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Slovakia,2015,0.67,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Slovakia,2016,0.58,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Slovakia,2017,0.59,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Slovakia,2018,0.58,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Slovakia,2019,0.62,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Slovakia,2020,0.70,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Slovakia,2021,0.72,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Slovakia,2022,0.65,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Türkiye,2012,0.45,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Türkiye,2013,0.42,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Türkiye,2014,0.48,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Türkiye,2015,0.51,d,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Türkiye,2016,0.65,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Türkiye,2017,0.65,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Türkiye,2018,0.67,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Türkiye,2019,0.68,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Türkiye,2020,0.61,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),Türkiye,2022,0.38,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),United Kingdom,2012,0.53,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),United Kingdom,2013,0.42,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),United Kingdom,2014,0.45,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),United Kingdom,2015,0.52,b,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),United Kingdom,2016,0.54,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),United Kingdom,2017,0.51,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),United Kingdom,2018,0.30,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education - vocational (levels 35 and 45),United Kingdom,2019,0.31,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Austria,2012,1.12,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Austria,2013,1.08,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Austria,2014,1.03,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Austria,2015,1.02,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Austria,2016,0.99,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Austria,2017,0.96,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Austria,2018,0.93,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Austria,2019,0.86,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Austria,2020,0.95,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Austria,2021,0.92,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Austria,2022,0.86,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Bosnia and Herzegovina,2019,0.99,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Bosnia and Herzegovina,2020,1.04,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Belgium,2012,1.86,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Belgium,2013,1.90,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Belgium,2014,1.87,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Belgium,2015,1.85,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Belgium,2016,1.79,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Belgium,2017,1.76,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Belgium,2018,1.71,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Belgium,2019,1.66,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Belgium,2020,1.80,p,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Belgium,2021,1.63,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Belgium,2022,1.57,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Bulgaria,2012,0.74,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Bulgaria,2013,0.80,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Bulgaria,2014,0.83,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Bulgaria,2015,0.76,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Bulgaria,2016,0.72,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Bulgaria,2017,0.74,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Bulgaria,2018,0.78,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Bulgaria,2019,0.82,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Bulgaria,2020,0.92,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Bulgaria,2021,0.98,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Bulgaria,2022,0.97,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Switzerland,2013,0.92,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Switzerland,2014,0.91,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Switzerland,2015,0.91,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Switzerland,2016,0.87,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Switzerland,2017,0.89,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Switzerland,2018,0.82,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Switzerland,2019,0.81,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Switzerland,2020,0.85,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Switzerland,2021,0.81,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Switzerland,2022,0.79,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Cyprus,2012,1.43,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Cyprus,2013,1.42,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Cyprus,2014,1.43,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Cyprus,2015,1.40,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Cyprus,2016,1.34,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Cyprus,2017,1.30,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Cyprus,2018,1.26,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Cyprus,2019,1.15,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Cyprus,2020,1.26,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Cyprus,2021,1.13,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Cyprus,2022,1.02,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Czechia,2012,1.03,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Czechia,2013,0.92,,
ESTAT:EDUC_UOE_FINE06(1.0),07/08/25 23:00:00,Annual,Percentage of gross domestic product (GDP),Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Czechia,2014,0.87,,
