DATAFLOW,LAST UPDATE,freq,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Italy,2015,1.28,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Italy,2016,1.32,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Italy,2017,1.15,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Italy,2018,0.74,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Italy,2019,0.77,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Italy,2020,0.79,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Italy,2021,1.74,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Italy,2022,2.26,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Italy,2023,1.25,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Liechtenstein,2015,5.10,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Liechtenstein,2016,3.89,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Liechtenstein,2017,21.37,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Liechtenstein,2018,4.57,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Liechtenstein,2019,4.46,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Liechtenstein,2020,3.29,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Liechtenstein,2021,2.84,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Liechtenstein,2022,2.60,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Lithuania,2015,0.46,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Lithuania,2016,0.53,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Lithuania,2017,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Lithuania,2018,0.19,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Lithuania,2019,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Lithuania,2020,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Lithuania,2021,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Lithuania,2022,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Lithuania,2023,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Luxembourg,2015,6.33,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Luxembourg,2016,2.62,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Luxembourg,2017,5.05,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Luxembourg,2018,4.14,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Luxembourg,2019,4.22,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Luxembourg,2020,2.79,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Luxembourg,2021,4.97,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Luxembourg,2022,2.62,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Luxembourg,2023,2.30,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Latvia,2015,2.24,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Latvia,2016,1.82,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Latvia,2017,1.79,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Latvia,2018,1.86,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Latvia,2019,1.98,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Latvia,2020,1.38,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Latvia,2021,1.42,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Latvia,2022,1.22,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Latvia,2023,2.12,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Montenegro,2015,7.23,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Montenegro,2016,2.92,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Montenegro,2017,4.61,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Montenegro,2018,2.76,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Montenegro,2019,2.50,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Montenegro,2020,2.81,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Montenegro,2021,2.48,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Montenegro,2023,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,North Macedonia,2015,,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,North Macedonia,2016,,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,North Macedonia,2017,,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,North Macedonia,2018,13.76,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,North Macedonia,2019,14.70,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,North Macedonia,2020,,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,North Macedonia,2021,,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,North Macedonia,2022,,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,North Macedonia,2023,,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Malta,2015,5.25,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Malta,2016,5.91,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Malta,2017,5.90,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Malta,2018,5.15,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Malta,2019,3.34,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Malta,2020,1.13,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Malta,2021,1.82,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Malta,2022,1.28,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Malta,2023,1.26,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Netherlands,2015,0.31,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Netherlands,2016,0.36,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Netherlands,2017,0.43,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Netherlands,2018,0.36,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Netherlands,2019,0.40,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Netherlands,2020,0.40,e,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Netherlands,2021,0.44,e,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Netherlands,2022,0.45,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Netherlands,2023,0.58,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Norway,2015,0.42,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Norway,2016,0.30,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Norway,2017,0.27,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Norway,2018,0.67,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Norway,2019,0.46,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Norway,2020,0.53,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Norway,2021,0.47,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Norway,2022,0.60,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Norway,2023,1.02,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Poland,2015,4.35,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Poland,2016,4.60,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Poland,2017,4.79,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Poland,2018,4.99,e,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Poland,2019,4.86,e,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Poland,2020,4.66,e,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Poland,2021,0.00,p,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Poland,2022,0.00,p,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Poland,2023,0.00,p,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Portugal,2015,1.22,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Portugal,2016,0.35,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Portugal,2017,0.39,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Portugal,2018,0.29,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Portugal,2019,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Portugal,2020,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Portugal,2021,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Portugal,2022,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Portugal,2023,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Romania,2015,9.75,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Romania,2016,10.10,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Romania,2017,11.14,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Romania,2018,11.24,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Romania,2019,10.87,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Romania,2020,11.35,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Romania,2021,13.25,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Romania,2022,15.21,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Romania,2023,16.38,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Serbia,2015,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Serbia,2016,3.35,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Serbia,2017,4.11,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Serbia,2018,3.17,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Serbia,2019,2.81,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Serbia,2020,3.09,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Serbia,2021,1.35,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Serbia,2022,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Serbia,2023,5.13,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Sweden,2015,0.98,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Sweden,2016,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Sweden,2017,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Sweden,2018,0.53,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Sweden,2019,0.72,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Sweden,2020,0.62,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Sweden,2021,0.36,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Sweden,2022,0.62,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Sweden,2023,0.30,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Slovenia,2015,3.64,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Slovenia,2016,2.31,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Slovenia,2017,1.90,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Slovenia,2018,1.51,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Slovenia,2019,1.24,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Slovenia,2020,0.95,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Slovenia,2021,1.74,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Slovenia,2022,1.24,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Slovenia,2023,1.46,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Slovakia,2015,3.60,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Slovakia,2016,3.52,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Slovakia,2017,3.95,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Slovakia,2018,4.04,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Slovakia,2019,4.85,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Slovakia,2020,4.43,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Slovakia,2021,4.36,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Slovakia,2022,3.28,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Slovakia,2023,2.21,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Türkiye,2015,5.81,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Türkiye,2016,8.97,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Türkiye,2017,3.59,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Türkiye,2018,4.15,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Türkiye,2019,3.41,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Türkiye,2020,2.21,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Türkiye,2021,2.13,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Türkiye,2022,1.84,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,Türkiye,2023,0.00,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,United Kingdom,2015,1.10,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,United Kingdom,2016,0.49,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,United Kingdom,2017,1.02,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,United Kingdom,2018,1.22,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,14 years,Total,Percentage,United Kingdom,2019,1.44,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Albania,2021,11.19,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Albania,2022,9.88,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Albania,2023,3.91,d,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Austria,2015,4.65,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Austria,2016,4.69,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Austria,2017,4.52,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Austria,2018,4.55,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Austria,2019,4.50,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Austria,2020,4.05,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Austria,2021,3.85,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Austria,2022,4.47,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Austria,2023,5.35,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Belgium,2015,1.77,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Belgium,2016,1.76,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Belgium,2017,1.10,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Belgium,2018,0.87,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Belgium,2019,0.85,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Belgium,2020,0.80,bd,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Belgium,2021,0.40,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Belgium,2022,0.53,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Belgium,2023,0.73,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Bulgaria,2015,5.39,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Bulgaria,2016,9.62,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Bulgaria,2017,8.35,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Bulgaria,2018,7.76,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Bulgaria,2019,7.98,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Bulgaria,2020,6.06,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Bulgaria,2021,7.24,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Bulgaria,2022,8.46,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Bulgaria,2023,10.32,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Switzerland,2015,2.65,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Switzerland,2016,2.78,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Switzerland,2017,2.98,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Switzerland,2018,2.72,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Switzerland,2019,2.94,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Switzerland,2020,2.48,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Switzerland,2021,2.48,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Switzerland,2022,2.53,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Switzerland,2023,1.65,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Cyprus,2015,0.70,,
ESTAT:EDUC_UOE_ENRA27(1.0),11/09/25 23:00:00,Annual,15 years,Females,Percentage,Cyprus,2016,5.20,,
